ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
52,Business,5205,Business Communications,520501,Business & Corporate Communications,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,322,business-corporate-communications,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3033,Sustainability Studies,303301,Sustainability Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,44,sustainability-studies-6,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1312,Teacher Education at Specific Levels & Methods,131210,Early Childhood Education & Teaching,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,37,early-childhood-education-teaching,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3027,Human Biology,302701,Human Biology,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,12,human-biology-6,"New York County, NY",05000US36061,new-york-county-ny
30,Interdisciplinary Studies,3022,Classical & Ancient Studies,302201,Ancient Civilization Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,ancient-civilization-studies,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131302,Art Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,art-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131303,Business Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,business-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5204,Business Operations Support Services,520401,General Administrative Assistant & Secretarial Science,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,general-administrative-assistant-secretarial-science,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5203,Accounting,520301,Accounting,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1049,accounting-6,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5007,Fine & Studio Arts,500702,General Fine Studio Arts,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,457,general-fine-studio-arts,"New York County, NY",05000US36061,new-york-county-ny
13,Education,1313,Teacher Education for Specific Subject Areas,131305,English & Language Arts Teacher Education,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,19,english-language-arts-teacher-education,"New York County, NY",05000US36061,new-york-county-ny
