ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
30,Interdisciplinary Studies,3005,Peace Studies & Conflict Resolution,300501,Peace Studies & Conflict Resolution,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1,peace-studies-conflict-resolution-6,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1412,Engineering Physics,141201,Engineering Physics & Applied Physics,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,19,engineering-physics-applied-physics,"Bronx County, NY",05000US36005,bronx-county-ny
30,Interdisciplinary Studies,3001,Biological & Physical Sciences,300101,Biological & Physical Sciences,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,27,biological-physical-sciences-6,"Bronx County, NY",05000US36005,bronx-county-ny
27,Math & Statistics,2799,Other Mathematics Studies,279999,Other Mathematics & Statistics,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,19,other-mathematics-statistics,"Bronx County, NY",05000US36005,bronx-county-ny
27,Math & Statistics,2701,Mathematics,270101,General Mathematics,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,57,general-mathematics,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1419,Mechanical Engineering,141901,Mechanical Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,102,mechanical-engineering-6,"Bronx County, NY",05000US36005,bronx-county-ny
26,Biology,2615,Neurobiology & Neurosciences,261501,Neuroscience,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,20,neuroscience,"Bronx County, NY",05000US36005,bronx-county-ny
26,Biology,2613,"Ecology, Evolution, Systematics, & Population Biology",261301,Ecology,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,ecology,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1422,Marine Engineering & Architecture,142201,Naval Architecture & Marine Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,45,naval-architecture-marine-engineering,"Bronx County, NY",05000US36005,bronx-county-ny
26,Biology,2602,"Biochemistry, Biophysics, & Molecular Biology",260202,Biochemistry,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,12,biochemistry,"Bronx County, NY",05000US36005,bronx-county-ny
26,Biology,2601,General Biology,260101,General Biological Sciences,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,155,general-biological-sciences,"Bronx County, NY",05000US36005,bronx-county-ny
14,Engineering,1435,Industrial Engineering,143501,Industrial Engineering,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,14,industrial-engineering-6,"Bronx County, NY",05000US36005,bronx-county-ny
